% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=810854, Sun Nov 23 11:28:42 2014
126 1134 0.269661028888 6.5136497537 -3096855 -1.7824110000000000e+06 -1417041 -927099   
127 1143 0.265644184894 6.61953488187 -3096855 -1.7067360000000000e+06 -1415508 -1145829   
128 1152 0.279210734441 6.18904737423 -3096855 -1.9571520000000000e+06 -1428561 -1105794   
129 1161 0.324637800846 6.01052582772 -3096855 -2.5610580000000000e+06 -1727238 -1262703   
130 1170 0.361675292121 6.02444878598 -3096855 -1.8968640000000000e+06 -1620723 -1156569   
131 1179 0.372131790917 6.06441205444 -3096855 -1.9923510000000000e+06 -1325049 -870525   
132 1188 0.345562219636 6.04109744376 -3096855 -1.9917720000000000e+06 -1538433 -1097121   
133 1197 0.328152935294 5.84052578475 -3096855 -1.8372690000000000e+06 -1646409 -1101768   
134 1206 0.304905346527 5.52541167511 -3096855 -2.2963830000000000e+06 -1624839 -1312755   
135 1215 0.285367489529 5.4441392884 -3096855 -2.2935540000000000e+06 -1565775 -1191543   
136 1224 0.244356071078 5.33757628114 -3096855 -1.8747570000000000e+06 -1299198 -992481   
137 1233 0.264939846534 5.44105029435 -3096855 -2.0265300000000000e+06 -1443243 -1073361   
138 1242 0.292329705441 5.85126897843 -3096855 -2.1953790000000000e+06 -1632105 -1109427   
139 1251 0.31251062999 6.15788711108 -3096855 -1.8656400000000000e+06 -1723440 -1393071   
140 1260 0.312956531344 6.32982424657 -3096855 -2.2822410000000000e+06 -1735992 -955008   
141 1269 0.309591079059 6.52218171604 -3096855 -1.7701770000000000e+06 -1440936 -1192497   
142 1278 0.295779590224 6.6678953563 -3096855 -1.8394260000000000e+06 -1390650 -1080174   
143 1287 0.279259520312 6.80332518455 -3096855 -1.9264830000000000e+06 -1650837 -1123296   
144 1296 0.262102036396 7.01957528816 -3096855 -2.2111200000000000e+06 -1598682 -1221888   
145 1305 0.282997611716 7.08918576267 -3096855 -2.3669700000000000e+06 -1577163 -1023798   
146 1314 0.29803246682 7.30441846809 -3096855 -2.7250650000000000e+06 -1589232 -1003947   
147 1323 0.33138122643 7.42201087108 -3096855 -2.0724480000000000e+06 -1518024 -1203801   
148 1332 0.3286346369 7.27172146054 -3096855 -2.4678810000000000e+06 -1621215 -1237323   
149 1341 0.306095729498 7.12541717982 -3096855 -2.3401530000000000e+06 -1695741 -1234152   
